adv_scopus,year,adv_euclid,adv_experience,adv_citestock,citeflow,citeflow_growth1,citestock_growth1,citestock_growth3,citestock_growth9699
6701482228,2002,58.89,17,146,16,0.33333,0.12308,0.33945,0.67692
6701482228,2003,65.307,18,167,21,0.3125,0.14384,0.41525,0.67692
6701482228,2004,75.703,19,205,38,0.80952,0.22754,0.57692,0.67692
6701482228,2005,86.36,20,240,35,-0.078947,0.17073,0.64384,0.67692
6701482228,2006,107.42,21,309,69,0.97143,0.2875,0.8503,0.67692
6701482228,2007,131.81,22,384,75,0.086957,0.24272,0.87317,0.67692
6701482228,2008,165.36,23,471,87,0.16,0.22656,0.9625,0.67692
6701482228,2009,193.95,24,545,74,-0.14943,0.15711,0.76375,0.67692
6701482228,2010,224.73,25,636,91,0.22973,0.16697,0.65625,0.67692
6701482228,2011,257.42,26,724,88,-0.032967,0.13836,0.53715,0.67692
6701482228,2012,285.79,27,812,88,0,0.12155,0.48991,0.67692
6701482228,2013,314.99,28,913,101,0.14773,0.12438,0.43553,0.67692
6701482228,2014,341.08,29,1010,97,-0.039604,0.10624,0.39503,0.67692
6701482228,2015,373.79,30,1125,115,0.18557,0.11386,0.38547,0.67692
6701484164,1997,3,1,3,3,0,0,0,0
6701484164,1998,4.5826,2,7,4,0.33333,1.3333,0,0
6701484164,1999,6.1644,3,12,5,0.25,0.71429,0,0
6701484164,2000,10,4,24,12,1.4,1,7,0
6701484164,2001,21.726,5,60,36,2,1.5,7.5714,0
6701484164,2002,24.352,6,71,11,-0.69444,0.18333,4.9167,0
6701484164,2003,32.527,7,108,37,2.3636,0.52113,3.5,0
6701484164,2004,43.726,8,150,42,0.13514,0.38889,1.5,0
6701484164,2005,56.027,9,207,57,0.35714,0.38,1.9155,0
6701484164,2006,71.33,10,272,65,0.14035,0.31401,1.5185,0
6701484164,2007,89.571,11,347,75,0.15385,0.27574,1.3133,0
6701484164,2008,111.01,12,432,85,0.13333,0.24496,1.087,0
6701484164,2009,132.57,13,526,94,0.10588,0.21759,0.93382,0
6701484164,2010,159.69,14,638,112,0.19149,0.21293,0.83862,0
6701484164,2011,186.64,15,764,126,0.125,0.19749,0.76852,0
6701484164,2012,213.46,16,876,112,-0.11111,0.1466,0.6654,0
6701484164,2013,247.7,17,1011,135,0.20536,0.15411,0.58464,0
6701484164,2014,278.52,18,1129,118,-0.12593,0.11672,0.47775,0
6701484164,2015,303.35,19,1230,101,-0.14407,0.08946,0.40411,0
6701484320,1997,26,13,84,19,0.11765,0.29231,0.90909,0.92308
6701484320,1998,32.296,14,107,23,0.21053,0.27381,1.2292,0.92308
6701484320,1999,37.908,15,125,18,-0.21739,0.16822,0.92308,0.92308
6701484320,2000,44.193,16,153,28,0.55556,0.224,0.82143,0.92308
6701484320,2001,51.913,17,181,28,0,0.18301,0.69159,0.92308
6701484320,2002,58.164,18,209,28,0,0.1547,0.672,0.92308
6701484320,2003,64.164,19,233,24,-0.14286,0.11483,0.52288,0.92308
6701484320,2004,72.263,20,264,31,0.29167,0.13305,0.45856,0.92308
6701484320,2005,81.811,21,303,39,0.25806,0.14773,0.44976,0.92308
6701484320,2006,92.027,22,335,32,-0.17949,0.10561,0.43777,0.92308
6701484320,2007,101.45,23,374,39,0.21875,0.11642,0.41667,0.92308
6701484320,2008,112.99,24,414,40,0.025641,0.10695,0.36634,0.92308
6701484320,2009,121.32,25,442,28,-0.3,0.067633,0.3194,0.92308
6701484320,2010,133.63,26,484,42,0.5,0.095023,0.29412,0.92308
6701484320,2011,148.95,27,525,41,-0.02381,0.084711,0.26812,0.92308
6701484320,2012,172.21,28,589,64,0.56098,0.1219,0.33258,0.92308
6701484320,2013,194.54,29,644,55,-0.14062,0.093379,0.33058,0.92308
6701484320,2014,212.47,30,700,56,0.018182,0.086957,0.33333,0.92308
6701484320,2015,229.2,31,744,44,-0.21429,0.062857,0.26316,0.92308
6701488497,1997,30.79,12,58,15,-0.25,0.34884,2.8667,1.2558
6701488497,1998,37.31,13,74,16,0.066667,0.27586,2.2174,1.2558
6701488497,1999,48.857,14,97,23,0.4375,0.31081,1.2558,1.2558
6701488497,2000,53.488,15,107,10,-0.56522,0.10309,0.84483,1.2558
6701488497,2001,65.215,16,131,24,1.4,0.2243,0.77027,1.2558
6701488497,2002,72.732,17,164,33,0.375,0.25191,0.69072,1.2558
6701488497,2003,81.633,18,196,32,-0.030303,0.19512,0.83178,1.2558
6701488497,2004,97.852,19,245,49,0.53125,0.25,0.87023,1.2558
6701488497,2005,109.13,20,278,33,-0.32653,0.13469,0.69512,1.2558
6701488497,2006,126.72,21,336,58,0.75758,0.20863,0.71429,1.2558
6701488497,2007,146.49,22,392,56,-0.034483,0.16667,0.6,1.2558
6701488497,2008,165.46,23,453,61,0.089286,0.15561,0.6295,1.2558
6701488497,2009,183.77,24,529,76,0.2459,0.16777,0.5744,1.2558
6701488497,2010,204.98,25,593,64,-0.15789,0.12098,0.51276,1.2558
6701488497,2011,222.92,26,651,58,-0.09375,0.097808,0.43709,1.2558
6701488497,2012,235.43,27,699,48,-0.17241,0.073733,0.32136,1.2558
6701488497,2013,250.1,28,755,56,0.16667,0.080114,0.27319,1.2558
6701488497,2014,271.16,29,828,73,0.30357,0.096689,0.27189,1.2558
6701488497,2015,286.86,30,882,54,-0.26027,0.065217,0.2618,1.2558
6701490596,1997,4.1231,2,5,5,0,0,0,0
6701490596,1998,5.831,3,8,3,-0.4,0.6,0,0
6701490596,1999,9,4,13,5,0.66667,0.625,0,0
6701490596,2000,9.798,5,20,7,0.4,0.53846,3,0
6701490596,2001,11.225,6,28,8,0.14286,0.4,2.5,0
6701490596,2002,13.229,7,39,11,0.375,0.39286,2,0
6701490596,2003,17.889,8,54,15,0.36364,0.38462,1.7,0
6701490596,2004,30.61,9,93,39,1.6,0.72222,2.3214,0
6701490596,2005,43.035,10,130,37,-0.051282,0.39785,2.3333,0
6701490596,2006,58.095,11,171,41,0.10811,0.31538,2.1667,0
6701490596,2007,66.978,12,194,23,-0.43902,0.1345,1.086,0
6701490596,2008,88.114,13,250,56,1.4348,0.28866,0.92308,0
6701490596,2009,106.68,14,308,58,0.035714,0.232,0.80117,0
6701490596,2010,122.61,15,365,57,-0.017241,0.18506,0.88144,0
6701490596,2011,143.69,16,434,69,0.21053,0.18904,0.736,0
6701490596,2012,157,17,480,46,-0.33333,0.10599,0.55844,0
6701490596,2013,175.25,18,530,50,0.086957,0.10417,0.45205,0
6701490596,2014,194.97,19,605,75,0.5,0.14151,0.39401,0
6701490596,2015,211.91,20,673,68,-0.093333,0.1124,0.40208,0
6701501746,1997,21.401,18,56,7,-0.53333,0.14286,0.86667,0.89796
6701501746,1998,26.571,19,78,22,2.1429,0.39286,1.2941,0.89796
6701501746,1999,31.385,20,93,15,-0.31818,0.19231,0.89796,0.89796
6701501746,2000,43.359,21,142,49,2.2667,0.52688,1.5357,0.89796
6701501746,2001,50.872,22,176,34,-0.30612,0.23944,1.2564,0.89796
6701501746,2002,58,23,202,26,-0.23529,0.14773,1.172,0.89796
6701501746,2003,64.769,24,233,31,0.19231,0.15347,0.64085,0.89796
6701501746,2004,69.347,25,249,16,-0.48387,0.06867,0.41477,0.89796
6701501746,2005,82.414,26,296,47,1.9375,0.18876,0.46535,0.89796
6701501746,2006,95.87,27,351,55,0.17021,0.18581,0.50644,0.89796
6701501746,2007,107.14,28,403,52,-0.054545,0.14815,0.61847,0.89796
6701501746,2008,122.54,29,473,70,0.34615,0.1737,0.59797,0.89796
6701501746,2009,138.86,30,550,77,0.1,0.16279,0.56695,0.89796
6701501746,2010,150.16,31,619,69,-0.1039,0.12545,0.53598,0.89796
6701501746,2011,164.16,32,696,77,0.11594,0.12439,0.47146,0.89796
6701501746,2012,178.07,33,761,65,-0.15584,0.093391,0.38364,0.89796
6701501746,2013,196.94,34,856,95,0.46154,0.12484,0.38288,0.89796
6701501746,2014,209.82,35,922,66,-0.30526,0.077103,0.32471,0.89796
6701501746,2015,221.38,36,986,64,-0.030303,0.069414,0.29566,0.89796
6701505234,1997,99.75,11,168,28,0.076923,0.2,0.82609,0.60714
6701505234,1998,116.24,12,199,31,0.10714,0.18452,0.74561,0.60714
6701505234,1999,130.4,13,225,26,-0.16129,0.13065,0.60714,0.60714
6701505234,2000,140.72,14,251,26,0,0.11556,0.49405,0.60714
6701505234,2001,147.38,15,278,27,0.038462,0.10757,0.39698,0.60714
6701505234,2002,151.23,16,306,28,0.037037,0.10072,0.36,0.60714
6701505234,2003,163.2,17,367,61,1.1786,0.19935,0.46215,0.60714
6701505234,2004,171.74,18,408,41,-0.32787,0.11172,0.46763,0.60714
6701505234,2005,188.37,19,508,100,1.439,0.2451,0.66013,0.60714
6701505234,2006,209.62,20,600,92,-0.08,0.1811,0.63488,0.60714
6701505234,2007,235.8,21,699,99,0.076087,0.165,0.71324,0.60714
6701505234,2008,265.65,22,821,122,0.23232,0.17454,0.61614,0.60714
6701505234,2009,298.58,23,963,142,0.16393,0.17296,0.605,0.60714
6701505234,2010,336.1,24,1111,148,0.042254,0.15369,0.58941,0.60714
6701505234,2011,373.78,25,1253,142,-0.040541,0.12781,0.52619,0.60714
6701505234,2012,415.75,26,1417,164,0.15493,0.13089,0.47144,0.60714
6701505234,2013,463.39,27,1590,173,0.054878,0.12209,0.43114,0.60714
6701505234,2014,504.83,28,1750,160,-0.075145,0.10063,0.39665,0.60714
6701505234,2015,549.04,29,1917,167,0.04375,0.095429,0.35286,0.60714
6701507791,1997,175.73,18,414,41,0,0.10992,0.41781,0.27882
6701507791,1998,190.32,19,443,29,-0.29268,0.070048,0.33434,0.27882
6701507791,1999,202.9,20,477,34,0.17241,0.076749,0.27882,0.27882
6701507791,2000,216.45,21,508,31,-0.088235,0.06499,0.22705,0.27882
6701507791,2001,227.32,22,540,32,0.032258,0.062992,0.21896,0.27882
6701507791,2002,241.84,23,578,38,0.1875,0.07037,0.21174,0.27882
6701507791,2003,258.24,24,626,48,0.26316,0.083045,0.23228,0.27882
6701507791,2004,270.32,25,655,29,-0.39583,0.046326,0.21296,0.27882
6701507791,2005,289.05,26,703,48,0.65517,0.073282,0.21626,0.27882
6701507791,2006,304.27,27,747,44,-0.083333,0.062589,0.19329,0.27882
6701507791,2007,325.26,28,805,58,0.31818,0.077644,0.22901,0.27882
6701507791,2008,347.1,29,859,54,-0.068966,0.067081,0.22191,0.27882
6701507791,2009,364.57,30,901,42,-0.22222,0.048894,0.20616,0.27882
6701507791,2010,376.87,31,940,39,-0.071429,0.043285,0.1677,0.27882
6701507791,2011,390.55,32,971,31,-0.20513,0.032979,0.13038,0.27882
6701507791,2012,405.69,33,1013,42,0.35484,0.043254,0.12431,0.27882
6701507791,2013,418.8,34,1045,32,-0.2381,0.031589,0.1117,0.27882
6701507791,2014,431.46,35,1080,35,0.09375,0.033493,0.11226,0.27882
6701507791,2015,449.54,36,1125,45,0.28571,0.041667,0.11056,0.27882
6701515593,1997,35.057,28,89,5,-0.16667,0.059524,0.17105,0.10714
6701515593,1998,35.128,29,90,1,-0.8,0.011236,0.15385,0.10714
6701515593,1999,35.819,30,93,3,2,0.033333,0.10714,0.10714
6701515593,2000,36.892,31,97,4,0.33333,0.043011,0.089888,0.10714
6701515593,2001,38.588,32,101,4,0,0.041237,0.12222,0.10714
6701515593,2002,38.704,33,106,5,0.25,0.049505,0.13978,0.10714
6701515593,2003,42.462,34,119,13,1.6,0.12264,0.2268,0.10714
6701515593,2004,46.152,35,132,13,0,0.10924,0.30693,0.10714
6701515593,2005,46.303,36,136,4,-0.69231,0.030303,0.28302,0.10714
6701515593,2006,49.86,37,154,18,3.5,0.13235,0.29412,0.10714
6701515593,2007,54.083,38,169,15,-0.16667,0.097403,0.2803,0.10714
6701515593,2008,56.134,39,181,12,-0.2,0.071006,0.33088,0.10714
6701515593,2009,59.582,40,198,17,0.41667,0.093923,0.28571,0.10714
6701515593,2010,61.83,41,209,11,-0.35294,0.055556,0.23669,0.10714
6701515593,2011,64.568,42,221,12,0.090909,0.057416,0.22099,0.10714
6701515593,2012,69.397,43,234,13,0.083333,0.058824,0.18182,0.10714
6701515593,2013,69.993,44,239,5,-0.61538,0.021368,0.14354,0.10714
6701515593,2014,72.78,45,253,14,1.8,0.058577,0.1448,0.10714
6701515593,2015,77.356,46,268,15,0.071429,0.059289,0.1453,0.10714
6701521662,1997,403.57,18,955,166,0.4955,0.21039,0.65511,0.79087
6701521662,1998,475.43,19,1195,240,0.44578,0.25131,0.76254,0.79087
6701521662,1999,542.27,20,1413,218,-0.091667,0.18243,0.79087,0.79087
6701521662,2000,605.99,21,1627,214,-0.018349,0.15145,0.70366,0.79087
6701521662,2001,675.58,22,1896,269,0.25701,0.16533,0.58661,0.79087
6701521662,2002,743.83,23,2166,270,0.0037175,0.14241,0.53291,0.79087
6701521662,2003,853.8,24,2548,382,0.41481,0.17636,0.56607,0.79087
6701521662,2004,963.17,25,2964,416,0.089005,0.16327,0.56329,0.79087
6701521662,2005,1085.9,26,3437,473,0.13702,0.15958,0.5868,0.79087
6701521662,2006,1217.4,27,3961,524,0.10782,0.15246,0.55455,0.79087
6701521662,2007,1342.9,28,4459,498,-0.049618,0.12573,0.50439,0.79087
6701521662,2008,1498.6,29,5083,624,0.25301,0.13994,0.47891,0.79087
6701521662,2009,1644.6,30,5722,639,0.024038,0.12571,0.44458,0.79087
6701521662,2010,1817.8,31,6589,867,0.35681,0.15152,0.47769,0.79087
6701521662,2011,2010.3,32,7609,1020,0.17647,0.1548,0.49695,0.79087
6701521662,2012,2249.4,33,8709,1100,0.078431,0.14457,0.52202,0.79087
6701521662,2013,2532,34,9990,1281,0.16455,0.14709,0.51616,0.79087
6701521662,2014,2830.6,35,11281,1291,0.0078064,0.12923,0.48259,0.79087
6701521662,2015,3139.2,36,12554,1273,-0.013943,0.11284,0.4415,0.79087
6701522393,1997,9.434,1,13,11,4.5,5.5,0,25
6701522393,1998,21.424,2,33,20,0.81818,1.5385,0,25
6701522393,1999,31.718,3,52,19,-0.05,0.57576,25,25
6701522393,2000,50.882,4,91,39,1.0526,0.75,6,25
6701522393,2001,75.339,5,142,51,0.30769,0.56044,3.303,25
6701522393,2002,101.75,6,208,66,0.29412,0.46479,3,25
6701522393,2003,154.28,7,344,136,1.0606,0.65385,2.7802,25
6701522393,2004,182.47,8,428,84,-0.38235,0.24419,2.0141,25
6701522393,2005,225.98,9,579,151,0.79762,0.3528,1.7837,25
6701522393,2006,272.57,10,756,177,0.17219,0.3057,1.1977,25
6701522393,2007,333.47,11,988,232,0.31073,0.30688,1.3084,25
6701522393,2008,395.19,12,1238,250,0.077586,0.25304,1.1382,25
6701522393,2009,469.84,13,1572,334,0.336,0.26979,1.0794,25
6701522393,2010,556.88,14,1988,416,0.24551,0.26463,1.0121,25
6701522393,2011,646.87,15,2452,464,0.11538,0.2334,0.98061,25
6701522393,2012,735.49,16,2893,441,-0.049569,0.17985,0.84033,25
6701522393,2013,820.23,17,3313,420,-0.047619,0.14518,0.6665,25
6701522393,2014,899.05,18,3726,413,-0.016667,0.12466,0.51958,25
6701522393,2015,987.84,19,4188,462,0.11864,0.12399,0.44763,25
6701523885,1997,71.056,29,271,15,0.5,0.058594,0.15319,0.23438
6701523885,1998,74.303,30,295,24,0.6,0.088561,0.19919,0.23438
6701523885,1999,77.82,31,316,21,-0.125,0.071186,0.23438,0.23438
6701523885,2000,81.062,32,329,13,-0.38095,0.041139,0.21402,0.23438
6701523885,2001,83.006,33,344,15,0.15385,0.045593,0.1661,0.23438
6701523885,2002,85.065,34,356,12,-0.2,0.034884,0.12658,0.23438
6701523885,2003,91.935,35,398,42,2.5,0.11798,0.20973,0.23438
6701523885,2004,98.295,36,424,26,-0.38095,0.065327,0.23256,0.23438
6701523885,2005,102.91,37,451,27,0.038462,0.063679,0.26685,0.23438
6701523885,2006,109.06,38,487,36,0.33333,0.079823,0.22362,0.23438
6701523885,2007,117.39,39,524,37,0.027778,0.075975,0.23585,0.23438
6701523885,2008,126.76,40,565,41,0.10811,0.078244,0.25277,0.23438
6701523885,2009,130.45,41,595,30,-0.26829,0.053097,0.22177,0.23438
6701523885,2010,137.52,42,648,53,0.76667,0.089076,0.23664,0.23438
6701523885,2011,145.8,43,701,53,0,0.08179,0.24071,0.23438
6701523885,2012,159.18,44,779,78,0.4717,0.11127,0.30924,0.23438
6701523885,2013,170.14,45,841,62,-0.20513,0.079589,0.29784,0.23438
6701523885,2014,180.96,46,919,78,0.25806,0.092747,0.31098,0.23438
6701523885,2015,187.74,47,975,56,-0.28205,0.060936,0.2516,0.23438
6701526433,1997,147.24,11,276,71,-0.077922,0.34634,1.7879,1.2146
6701526433,1998,172.32,12,347,71,0,0.25725,1.7109,1.2146
6701526433,1999,200.83,13,454,107,0.50704,0.30836,1.2146,1.2146
6701526433,2000,225.47,14,541,87,-0.18692,0.19163,0.96014,1.2146
6701526433,2001,255.1,15,644,103,0.18391,0.19039,0.85591,1.2146
6701526433,2002,281.34,16,739,95,-0.07767,0.14752,0.62775,1.2146
6701526433,2003,313.68,17,892,153,0.61053,0.20704,0.6488,1.2146
6701526433,2004,347.95,18,1068,176,0.15033,0.19731,0.65839,1.2146
6701526433,2005,407.97,19,1365,297,0.6875,0.27809,0.84709,1.2146
6701526433,2006,472.53,20,1682,317,0.06734,0.23223,0.88565,1.2146
6701526433,2007,540.1,21,2040,358,0.12934,0.21284,0.91011,1.2146
6701526433,2008,609.75,22,2412,372,0.039106,0.18235,0.76703,1.2146
6701526433,2009,681.95,23,2806,394,0.05914,0.16335,0.66825,1.2146
6701526433,2010,753.73,24,3220,414,0.050761,0.14754,0.57843,1.2146
6701526433,2011,841.7,25,3682,462,0.11594,0.14348,0.52653,1.2146
6701526433,2012,934.41,26,4188,506,0.095238,0.13743,0.49252,1.2146
6701526433,2013,1020.7,27,4667,479,-0.05336,0.11437,0.44938,1.2146
6701526433,2014,1115.8,28,5145,478,-0.0020877,0.10242,0.39734,1.2146
6701526433,2015,1221.6,29,5706,561,0.17364,0.10904,0.36246,1.2146
6701529245,1997,25.884,9,78,29,0.61111,0.59184,3.5882,2.102
6701529245,1998,36,10,114,36,0.24138,0.46154,2.6774,2.102
6701529245,1999,47.937,11,152,38,0.055556,0.33333,2.102,2.102
6701529245,2000,72.767,12,227,75,0.97368,0.49342,1.9103,2.102
6701529245,2001,90.41,13,276,49,-0.34667,0.21586,1.4211,2.102
6701529245,2002,103.85,14,326,50,0.020408,0.18116,1.1447,2.102
6701529245,2003,123.87,15,395,69,0.38,0.21166,0.74009,2.102
6701529245,2004,146.9,16,471,76,0.10145,0.19241,0.70652,2.102
6701529245,2005,181.13,17,573,102,0.34211,0.21656,0.75767,2.102
6701529245,2006,209.04,18,666,93,-0.088235,0.1623,0.68608,2.102
6701529245,2007,246,19,778,112,0.2043,0.16817,0.6518,2.102
6701529245,2008,277.94,20,887,109,-0.026786,0.1401,0.54799,2.102
6701529245,2009,321.18,21,1032,145,0.33028,0.16347,0.54955,2.102
6701529245,2010,365.21,22,1174,142,-0.02069,0.1376,0.509,2.102
6701529245,2011,415.58,23,1330,156,0.098592,0.13288,0.49944,2.102
6701529245,2012,470.5,24,1488,158,0.012821,0.1188,0.44186,2.102
6701529245,2013,523.51,25,1648,160,0.012658,0.10753,0.40375,2.102
6701529245,2014,574.71,26,1805,157,-0.01875,0.095267,0.35714,2.102
6701529245,2015,627.59,27,1957,152,-0.031847,0.084211,0.31519,2.102
6701531050,1997,4.899,6,12,2,-0.77778,0.2,0,4.3
6701531050,1998,9.8489,7,27,15,6.5,1.25,26,4.3
6701531050,1999,18.628,8,53,26,0.73333,0.96296,4.3,4.3
6701531050,2000,27.532,9,78,25,-0.038462,0.4717,5.5,4.3
6701531050,2001,34.249,10,97,19,-0.24,0.24359,2.5926,4.3
6701531050,2002,43.692,11,121,24,0.26316,0.24742,1.283,4.3
6701531050,2003,51.73,12,144,23,-0.041667,0.19008,0.84615,4.3
6701531050,2004,64.49,13,195,51,1.2174,0.35417,1.0103,4.3
6701531050,2005,73.872,14,235,40,-0.21569,0.20513,0.94215,4.3
6701531050,2006,84.847,15,279,44,0.1,0.18723,0.9375,4.3
6701531050,2007,95.896,16,328,49,0.11364,0.17563,0.68205,4.3
6701531050,2008,107.39,17,394,66,0.34694,0.20122,0.6766,4.3
6701531050,2009,118.22,18,463,69,0.045455,0.17513,0.6595,4.3
6701531050,2010,133.96,19,547,84,0.21739,0.18143,0.66768,4.3
6701531050,2011,152.89,20,657,110,0.30952,0.2011,0.66751,4.3
6701531050,2012,173.3,21,774,117,0.063636,0.17808,0.67171,4.3
6701531050,2013,192.84,22,874,100,-0.1453,0.1292,0.59781,4.3
6701531050,2014,213.8,23,987,113,0.13,0.12929,0.50228,4.3
6701531050,2015,231.52,24,1083,96,-0.15044,0.097264,0.39922,4.3
6701533717,1997,18.708,27,64,8,-0.27273,0.14286,0.56098,0.32143
6701533717,1998,20.857,28,69,5,-0.375,0.078125,0.53333,0.32143
6701533717,1999,22.271,29,74,5,0,0.072464,0.32143,0.32143
6701533717,2000,23.728,30,79,5,0,0.067568,0.23438,0.32143
6701533717,2001,24.062,31,81,2,-0.6,0.025316,0.17391,0.32143
6701533717,2002,27.911,32,89,8,3,0.098765,0.2027,0.32143
6701533717,2003,29.479,33,99,10,0.25,0.11236,0.25316,0.32143
6701533717,2004,32.894,34,112,13,0.3,0.13131,0.38272,0.32143
6701533717,2005,37.108,35,129,17,0.30769,0.15179,0.44944,0.32143
6701533717,2006,43.301,36,149,20,0.17647,0.15504,0.50505,0.32143
6701533717,2007,50.438,37,172,23,0.15,0.15436,0.53571,0.32143
6701533717,2008,58.498,38,200,28,0.21739,0.16279,0.55039,0.32143
6701533717,2009,69.181,39,230,30,0.071429,0.15,0.54362,0.32143
6701533717,2010,77.091,40,257,27,-0.1,0.11739,0.49419,0.32143
6701533717,2011,87.721,41,293,36,0.33333,0.14008,0.465,0.32143
6701533717,2012,98.894,42,332,39,0.083333,0.13311,0.44348,0.32143
6701533717,2013,106.85,43,360,28,-0.28205,0.084337,0.40078,0.32143
6701533717,2014,116.98,44,395,35,0.25,0.097222,0.34812,0.32143
6701533717,2015,127.46,45,427,32,-0.085714,0.081013,0.28614,0.32143
6701536423,1997,15.1,27,32,4,0,0.14286,0.52381,0.35714
6701536423,1998,16.703,28,35,3,-0.25,0.09375,0.45833,0.35714
6701536423,1999,18.655,29,38,3,0,0.085714,0.35714,0.35714
6701536423,2000,22.428,30,43,5,0.66667,0.13158,0.34375,0.35714
6701536423,2001,22.428,31,43,0,-1,0,0.22857,0.35714
6701536423,2002,22.45,32,44,1,0,0.023256,0.15789,0.35714
6701536423,2003,24.96,33,49,5,4,0.11364,0.13953,0.35714
6701536423,2004,26.851,34,55,6,0.2,0.12245,0.27907,0.35714
6701536423,2005,27.767,35,57,2,-0.66667,0.036364,0.29545,0.35714
6701536423,2006,27.767,36,57,0,-1,0,0.16327,0.35714
6701536423,2007,34.482,37,69,12,0,0.21053,0.25455,0.35714
6701536423,2008,37.296,38,75,6,-0.5,0.086957,0.31579,0.35714
6701536423,2009,42.415,39,85,10,0.66667,0.13333,0.49123,0.35714
6701536423,2010,43.635,40,90,5,-0.5,0.058824,0.30435,0.35714
6701536423,2011,45.022,41,95,5,0,0.055556,0.26667,0.35714
6701536423,2012,49.173,42,102,7,0.4,0.073684,0.2,0.35714
6701536423,2013,54.663,43,112,10,0.42857,0.098039,0.24444,0.35714
6701536423,2014,62.96,44,122,10,0,0.089286,0.28421,0.35714
6701536423,2015,64.428,45,127,5,-0.5,0.040984,0.2451,0.35714
6701537658,1997,7.4162,5,13,8,1.6667,1.6,5.5,4.8
6701537658,1998,10.536,6,19,6,-0.25,0.46154,8.5,4.8
6701537658,1999,14.933,7,29,10,0.66667,0.52632,4.8,4.8
6701537658,2000,18.33,8,40,11,0.1,0.37931,2.0769,4.8
6701537658,2001,22.825,9,51,11,0,0.275,1.6842,4.8
6701537658,2002,31.032,10,71,20,0.81818,0.39216,1.4483,4.8
6701537658,2003,40.2,11,98,27,0.35,0.38028,1.45,4.8
6701537658,2004,50.18,12,132,34,0.25926,0.34694,1.5882,4.8
6701537658,2005,62.674,13,180,48,0.41176,0.36364,1.5352,4.8
6701537658,2006,80.567,14,253,73,0.52083,0.40556,1.5816,4.8
6701537658,2007,106.45,15,351,98,0.34247,0.38735,1.6591,4.8
6701537658,2008,135.11,16,462,111,0.13265,0.31624,1.5667,4.8
6701537658,2009,172.17,17,618,156,0.40541,0.33766,1.4427,4.8
6701537658,2010,198.24,18,745,127,-0.1859,0.2055,1.1225,4.8
6701537658,2011,239.41,19,934,189,0.48819,0.25369,1.0216,4.8
6701537658,2012,289.18,20,1142,208,0.10053,0.2227,0.8479,4.8
6701537658,2013,350.94,21,1427,285,0.37019,0.24956,0.91544,4.8
6701537658,2014,396.79,22,1657,230,-0.19298,0.16118,0.77409,4.8
6701537658,2015,446.75,23,1891,234,0.017391,0.14122,0.65587,4.8
6701542800,1997,199.84,23,540,51,-0.089286,0.10429,0.41732,0.36605
6701542800,1998,219.54,24,609,69,0.35294,0.12778,0.40647,0.36605
6701542800,1999,230.72,25,668,59,-0.14493,0.09688,0.36605,0.36605
6701542800,2000,248.58,26,765,97,0.64407,0.14521,0.41667,0.36605
6701542800,2001,272,27,860,95,-0.020619,0.12418,0.41215,0.36605
6701542800,2002,296.28,28,968,108,0.13684,0.12558,0.4491,0.36605
6701542800,2003,329.84,29,1099,131,0.21296,0.13533,0.4366,0.36605
6701542800,2004,365.2,30,1237,138,0.053435,0.12557,0.43837,0.36605
6701542800,2005,408.37,31,1406,169,0.22464,0.13662,0.45248,0.36605
6701542800,2006,451.61,32,1578,172,0.017751,0.12233,0.43585,0.36605
6701542800,2007,510.33,33,1798,220,0.27907,0.13942,0.45352,0.36605
6701542800,2008,570.84,34,2016,218,-0.0090909,0.12125,0.43385,0.36605
6701542800,2009,632.48,35,2268,252,0.15596,0.125,0.43726,0.36605
6701542800,2010,690.57,36,2514,246,-0.02381,0.10847,0.39822,0.36605
6701542800,2011,759.23,37,2809,295,0.19919,0.11734,0.39335,0.36605
6701542800,2012,824.64,38,3116,307,0.040678,0.10929,0.3739,0.36605
6701542800,2013,905.56,39,3478,362,0.17915,0.11617,0.38345,0.36605
6701542800,2014,990.39,40,3830,352,-0.027624,0.10121,0.36347,0.36605
6701542800,2015,1064.9,41,4156,326,-0.073864,0.085117,0.33376,0.36605
6701550636,1997,19.313,10,53,17,1.4286,0.47222,1.4091,2.2778
6701550636,1998,28.566,11,86,33,0.94118,0.62264,1.9655,2.2778
6701550636,1999,36.633,12,118,32,-0.030303,0.37209,2.2778,2.2778
6701550636,2000,44.777,13,145,27,-0.15625,0.22881,1.7358,2.2778
6701550636,2001,54.203,14,186,41,0.51852,0.28276,1.1628,2.2778
6701550636,2002,69.549,15,245,59,0.43902,0.3172,1.0763,2.2778
6701550636,2003,80.629,16,289,44,-0.25424,0.17959,0.9931,2.2778
6701550636,2004,101.11,17,368,79,0.79545,0.27336,0.97849,2.2778
6701550636,2005,122.8,18,454,86,0.088608,0.2337,0.85306,2.2778
6701550636,2006,146.48,19,545,91,0.05814,0.20044,0.88581,2.2778
6701550636,2007,175.65,20,676,131,0.43956,0.24037,0.83696,2.2778
6701550636,2008,210.45,21,812,136,0.038168,0.20118,0.78855,2.2778
6701550636,2009,245.25,22,948,136,0,0.16749,0.73945,2.2778
6701550636,2010,276.43,23,1078,130,-0.044118,0.13713,0.59467,2.2778
6701550636,2011,316.85,24,1262,184,0.41538,0.17069,0.55419,2.2778
6701550636,2012,357.99,25,1441,179,-0.027174,0.14184,0.52004,2.2778
6701550636,2013,399.61,26,1658,217,0.21229,0.15059,0.53803,2.2778
