institution,year,rank,score
60002763,2009,2828,1.718
60002763,2010,2950,1.718
60002763,2011,3281,0.726
60002763,2012,3434,0.726
60002763,2013,3541,0.726
60002765,1994,360,27.247
60002765,1995,297,74.739
60002765,1996,286,131.127
60002765,1997,298,166.809
60002765,1998,305,208.613
60002765,1999,309,221.055
60002765,2000,335,203.610
60002765,2001,339,195.005
60002765,2002,316,217.086
60002765,2003,308,225.869
60002765,2004,260,302.996
60002765,2005,241,347.046
60002765,2006,246,374.417
60002765,2007,276,364.453
60002765,2008,257,404.658
60002765,2009,296,391.011
60002765,2010,316,408.197
60002765,2011,340,415.245
60002765,2012,338,449.599
60002765,2013,354,457.498
60002765,2014,374,445.730
60002765,2015,362,493.440
60002765,2016,304,635.082
60002765,2017,304,669.082
60002765,2018,302,675.268
60002765,2019,285,703.986
60002765,2020,300,690.727
60002769,1998,1022,18.557
60002769,1999,1074,18.557
60002769,2000,624,62.235
60002769,2001,601,69.424
60002769,2002,594,69.424
60002769,2003,748,50.867
60002769,2004,693,62.089
60002769,2005,1309,18.411
60002769,2006,1001,39.613
60002769,2007,904,53.347
60002769,2008,679,100.212
60002769,2009,628,124.400
60002769,2010,607,154.346
60002769,2011,620,164.655
60002769,2012,620,188.653
60002769,2013,735,154.198
60002769,2014,854,127.861
60002769,2015,930,110.874
60002769,2016,1011,99.071
60002769,2017,1196,75.481
60002769,2018,900,129.455
60002769,2019,786,168.974
60002769,2020,700,218.028
60002771,2018,3466,5.601
60002771,2019,3473,5.601
60002771,2020,3543,5.601
60002775,2004,1800,7.197
60002775,2005,1434,14.137
60002775,2006,1506,14.137
60002775,2007,1580,14.137
60002775,2008,1675,14.137
60002775,2009,1613,18.837
60002775,2010,2100,11.897
60002775,2011,2252,11.897
60002775,2012,2370,11.897
60002775,2013,1996,18.970
60002775,2014,2728,7.073
60002775,2015,2814,7.073
60002775,2016,2890,7.073
60002775,2017,2966,7.073
60002775,2020,3001,12.556
60002784,1995,1185,1.529
60002784,1996,1354,2.916
60002784,1997,906,19.956
60002784,1998,898,26.102
60002784,1999,938,26.102
60002784,2000,796,40.227
60002784,2001,796,38.840
60002784,2002,926,31.220
60002784,2003,1060,25.074
60002784,2004,1090,25.074
60002784,2005,1546,11.491
60002784,2006,1629,11.491
60002784,2007,2569,2.071
60002784,2008,2510,4.416
60002784,2009,2628,4.416
60002784,2010,2873,2.345
60002784,2011,2981,2.345
60002784,2012,2317,12.991
60002784,2013,1582,33.490
60002784,2014,1633,34.237
60002784,2015,1592,38.485
60002784,2016,1597,40.800
60002784,2017,1876,30.154
60002784,2018,3051,7.310
60002784,2019,3125,8.554
60002784,2020,1756,40.250
60002786,2006,1748,10.542
60002786,2007,1182,30.686
60002786,2008,1239,30.686
60002786,2009,1315,30.686
60002786,2010,1348,32.266
60002786,2011,1686,21.724
60002786,2012,3231,1.580
60002786,2013,3164,2.981
60002786,2014,3217,4.274
60002786,2015,2728,9.508
60002786,2016,2372,16.084
60002786,2017,2438,16.084
60002786,2018,1822,33.535
60002786,2019,1770,37.407
60002786,2020,1488,56.608
60002787,1994,248,48.238
60002787,1995,215,113.091
60002787,1996,244,156.795
60002787,1997,244,215.585
60002787,1998,269,249.665
60002787,1999,219,351.055
60002787,2000,243,325.386
60002787,2001,235,330.186
60002787,2002,226,335.310
60002787,2003,241,316.225
60002787,2004,299,252.682
60002787,2005,289,291.044
60002787,2006,306,294.176
60002787,2007,355,250.863
60002787,2008,343,283.310
60002787,2009,408,253.425
60002787,2010,463,229.803
60002787,2011,456,255.057
60002787,2012,408,330.942
60002787,2013,394,383.272
60002787,2014,425,378.342
60002787,2015,422,397.930
60002787,2016,421,423.961
60002787,2017,454,401.735
60002787,2018,487,364.780
60002787,2019,491,366.492
60002787,2020,520,356.416
60002790,2014,2822,6.898
60002790,2015,2896,6.898
60002790,2016,2538,13.474
60002790,2017,2614,13.474
60002790,2018,2164,21.961
60002790,2019,2283,20.228
60002790,2020,2366,20.228
60002798,1994,603,11.572
60002798,1995,401,46.699
60002798,1996,401,75.168
60002798,1997,366,122.195
60002798,1998,357,161.842
60002798,1999,316,213.721
60002798,2000,281,259.992
60002798,2001,259,295.092
60002798,2002,254,290.697
60002798,2003,265,284.642
60002798,2004,293,262.602
60002798,2005,337,224.490
60002798,2006,395,194.976
60002798,2007,310,316.789
60002798,2008,324,317.591
60002798,2009,309,370.270
60002798,2010,321,399.444
60002798,2011,274,520.967
60002798,2012,280,563.902
60002798,2013,242,715.887
60002798,2014,233,782.412
60002798,2015,205,954.342
60002798,2016,189,1051.993
60002798,2017,198,1023.024
60002798,2018,170,1155.611
60002798,2019,151,1259.405
60002798,2020,155,1327.429
60002799,2016,2267,18.389
60002799,2017,2317,18.389
60002799,2018,2366,18.389
60002799,2019,2401,18.389
60002799,2020,2452,18.389
60002804,1995,1262,1.164
60002804,1996,1512,1.164
60002804,1997,1218,9.684
60002804,1998,1350,9.684
60002804,1999,1408,9.684
60002804,2000,1485,8.520
60002804,2001,1528,8.520
60002804,2006,2581,1.076
60002804,2007,2712,1.076
60002804,2008,2832,1.076
60002804,2009,2948,1.076
60002804,2010,2865,2.489
60002804,2011,3137,1.413
60002804,2012,3279,1.413
60002804,2013,1585,33.306
60002804,2014,1609,34.722
60002804,2015,1662,35.199
60002804,2016,1692,36.432
60002804,2017,1680,38.015
60002804,2018,3070,6.901
60002804,2019,3566,5.485
60002804,2020,3924,3.595
60002807,2019,2656,14.047
60002807,2020,2773,14.047
60002817,1994,938,0.973
60002817,1995,629,18.991
60002817,1996,794,18.991
60002817,1997,789,27.511
60002817,1998,864,29.838
60002817,1999,715,47.558
60002817,2000,834,36.296
60002817,2001,749,45.134
60002817,2002,692,52.375
60002817,2003,610,71.625
60002817,2004,609,76.008
60002817,2005,574,96.646
60002817,2006,581,105.472
60002817,2007,620,105.060
60002817,2008,643,108.416
60002817,2009,659,114.909
60002817,2010,691,122.402
60002817,2011,755,118.804
60002817,2012,827,112.658
60002817,2013,954,93.553
60002817,2014,837,131.595
60002817,2015,895,119.110
60002817,2016,899,123.206
60002817,2017,770,169.672
60002817,2018,788,166.325
60002817,2019,1004,112.035
60002817,2020,921,133.630
60002823,2000,1807,2.457
60002823,2001,1864,2.457
60002823,2002,1527,9.738
60002823,2003,1581,9.738
60002823,2004,1685,9.738
60002823,2005,1431,14.221
60002823,2006,1501,14.221
60002823,2007,1415,20.674
60002823,2008,1289,27.708
60002823,2009,1141,41.758
60002823,2010,1279,36.398
60002823,2011,1162,50.636
60002823,2012,1383,40.229
60002823,2013,1569,33.963
60002823,2014,1994,20.660
60002823,2015,1947,24.457
60002823,2016,2788,10.219
60002823,2017,3135,6.892
60002823,2018,1802,34.438
60002823,2019,1793,36.311
60002823,2020,1544,52.529
60002826,1995,1176,1.869
60002826,1996,1341,3.272
60002826,1997,1214,9.779
60002826,1998,872,29.009
60002826,1999,894,30.922
60002826,2000,905,31.516
60002826,2001,881,32.806
60002826,2002,962,28.471
60002826,2003,1440,11.829
60002826,2004,1667,9.916
60002826,2005,1667,10.946
60002826,2006,1593,11.769
60002826,2007,1956,9.597
60002826,2008,1745,13.366
60002826,2009,1719,15.624
60002826,2010,1867,15.120
60002826,2011,1803,18.894
60002826,2012,1691,25.947
60002826,2013,1893,21.072
60002826,2014,2030,20.038
60002826,2015,1849,27.600
60002826,2016,2119,20.310
60002826,2017,2632,13.257
60002826,2018,2141,22.977
60002826,2019,2223,21.753
60002826,2020,3116,11.202
60002833,2013,2233,14.146
60002833,2014,1663,32.926
60002833,2015,1725,32.926
60002833,2016,1778,32.926
60002833,2017,1650,39.018
60002833,2018,1656,41.217
60002833,2019,2200,22.437
60002833,2020,1760,40.004
60002836,2005,1988,6.940
60002836,2006,2078,6.940
60002836,2007,2131,6.940
60002836,2008,2283,6.940
60002836,2009,2396,6.940
60002836,2012,2258,13.318
60002836,2013,1933,20.391
60002836,2014,1925,22.382
60002836,2015,1984,22.382
60002836,2016,1866,28.958
60002836,2017,2448,15.640
60002836,2018,2521,15.767
60002836,2019,2744,13.776
60002836,2020,2174,25.310
60002838,1994,534,15.672
60002838,1995,437,40.807
60002838,1996,444,61.870
60002838,1997,518,64.127
60002838,1998,502,89.687
60002838,1999,501,97.441
60002838,2000,546,85.210
60002838,2001,547,82.659
60002838,2002,495,97.150
60002838,2003,469,114.998
60002838,2004,487,114.732
60002838,2005,407,164.134
60002838,2006,388,199.525
60002838,2007,356,250.582
60002838,2008,340,284.970
60002838,2009,311,368.701
60002838,2010,317,407.659
60002838,2011,333,425.270
60002838,2012,314,489.020
60002838,2013,370,429.950
60002838,2014,422,380.286
60002838,2015,468,347.899
60002838,2016,480,348.303
60002838,2017,633,237.805
60002838,2018,630,250.273
60002838,2019,613,261.541
60002838,2020,687,223.481
60002862,2016,3446,3.939
60002862,2017,3344,6.233
60002862,2018,3000,8.758
60002862,2019,1864,33.707
60002862,2020,1686,43.743
60002864,2000,1596,7.927
60002864,2001,1610,7.927
60002864,2002,1620,7.927
60002864,2003,1328,15.056
60002864,2004,1346,15.056
60002864,2005,1936,7.129
60002864,2006,2023,7.129
60002864,2007,2084,7.129
60002864,2008,1679,14.068
60002864,2009,1406,25.965
60002864,2010,1477,25.965
60002864,2011,1571,25.965
60002864,2012,1689,25.965
60002864,2013,2453,11.897
60002864,2014,1551,37.560
60002864,2015,1618,37.560
60002864,2016,1666,37.560
60002864,2017,1688,37.560
60002864,2018,1624,43.161
60002864,2019,3546,5.601
60002864,2020,3162,10.612
60002873,1994,913,1.193
60002873,1995,1234,1.193
60002873,1996,1483,1.193
60002873,1997,1659,1.193
60002873,1998,700,42.943
60002873,1999,607,65.869
60002873,2000,606,65.869
60002873,2001,564,76.856
60002873,2002,567,76.856
60002873,2003,609,71.709
60002873,2004,658,66.376
60002873,2005,641,76.709
60002873,2006,677,82.526
60002873,2007,627,102.942
60002873,2008,627,112.786
60002873,2009,688,108.593
60002873,2010,733,109.006
60002873,2011,800,107.697
60002873,2012,878,101.505
60002873,2013,1016,81.614
60002873,2014,940,103.839
60002873,2015,820,141.955
60002873,2016,744,176.269
60002873,2017,757,173.058
60002873,2018,761,181.184
60002873,2019,830,154.696
60002873,2020,932,130.739
60002875,2005,1684,10.333
60002875,2006,1784,10.333
60002875,2007,1863,10.333
60002875,2008,1983,10.333
60002875,2009,2074,10.333
60002877,1998,923,25.135
60002877,1999,959,25.135
60002877,2000,986,25.135
60002877,2001,1011,25.135
60002877,2002,906,32.416
60002877,2003,1728,7.281
60002877,2004,1791,7.281
60002877,2005,1846,7.281
60002877,2006,1968,7.281
60002877,2011,1769,20.075
60002877,2012,1882,20.075
60002877,2013,1947,20.075
60002877,2014,1945,21.313
60002877,2015,2000,21.313
60002877,2016,3798,1.238
60002877,2017,3898,1.238
60002877,2018,3159,6.839
60002877,2019,3054,10.766
60002877,2020,3145,10.766
60002880,2001,1773,4.069
60002880,2002,1832,4.069
60002880,2003,1888,4.069
60002880,2004,2023,4.069
60002880,2005,2128,4.069
60002880,2009,2302,7.025
60002880,2010,2405,7.025
60002880,2011,2515,7.025
60002880,2012,2606,7.025
60002880,2013,2727,7.025
60002880,2020,4329,0.827
60002882,1995,1234,1.193
60002882,1996,1483,1.193
60002882,1997,1659,1.193
60002882,1998,1835,1.193
60002882,1999,1903,1.193
60002882,2000,1100,19.844
60002882,2001,1116,19.844
60002882,2002,1123,19.844
60002882,2003,1171,19.844
60002882,2004,1218,19.844
60002882,2008,1748,13.170
60002882,2009,1858,13.170
60002882,2010,1142,46.100
60002882,2011,1211,46.100
60002882,2012,1296,46.100
60002882,2013,1596,32.930
60002882,2014,1662,32.930
60002882,2015,2124,19.669
60002882,2016,1660,38.058
60002882,2017,1205,73.808
60002882,2018,1240,73.808
60002882,2019,1265,73.808
60002882,2020,1518,54.139
60002896,1994,416,21.837
60002896,1995,431,41.438
60002896,1996,516,45.386
60002896,1997,604,47.305
60002896,1998,561,71.289
60002896,1999,689,49.452
60002896,2000,753,44.156
60002896,2001,765,43.101
60002896,2002,630,61.288
60002896,2003,695,56.889
60002896,2004,570,87.898
60002896,2005,565,97.496
60002896,2006,510,133.345
60002896,2007,507,148.479
60002896,2008,496,166.405
60002896,2009,545,159.978
60002896,2010,620,149.556
60002896,2011,634,158.584
60002896,2012,666,171.651
60002896,2013,630,202.580
60002896,2014,572,253.660
60002896,2015,541,274.449
60002896,2016,531,307.792
60002896,2017,549,293.861
60002896,2018,608,263.557
60002896,2019,671,218.799
60002896,2020,762,189.540
60002917,2000,1368,11.917
60002917,2001,1081,21.791
60002917,2002,1088,21.791
60002917,2003,1127,21.791
60002917,2004,1167,21.791
60002917,2005,1750,9.874
60002917,2014,3671,0.769
60002917,2015,3783,0.769
60002917,2016,3871,0.769
60002917,2017,3959,0.769
60002917,2018,4056,0.769
60002941,2019,3583,5.165
60002941,2020,3647,5.165
60002947,1994,535,15.599
60002947,1995,770,15.599
60002947,1996,935,15.599
60002947,1997,1059,15.599
60002947,1998,1037,17.871
60002947,1999,1775,2.272
60002947,2000,1828,2.272
60002947,2001,1884,2.272
60002947,2002,1881,3.127
60002947,2003,2215,0.855
60002947,2004,2362,0.855
60002947,2005,2485,0.855
60002947,2006,2644,0.855
60002947,2008,2443,6.794
60002947,2009,2548,6.794
60002947,2010,2657,6.794
60002947,2011,2779,6.794
60002947,2012,1829,21.030
60002947,2013,2080,17.523
60002947,2014,2174,17.523
60002947,2015,1950,24.337
60002947,2016,2010,24.337
60002947,2017,2832,10.916
60002947,2018,2031,25.533
60002947,2019,1813,35.540
60002947,2020,1786,38.748
60002948,1995,925,8.520
60002948,1996,1095,8.520
60002948,1997,1242,8.520
60002948,1998,1382,8.520
60002948,1999,1445,8.520
60002948,2001,1658,7.189
60002948,2002,1092,21.751
60002948,2003,928,33.179
60002948,2004,752,54.770
60002948,2005,643,75.590
60002948,2006,662,84.952
60002948,2007,778,70.390
60002948,2008,909,58.962
60002948,2009,902,66.606
60002948,2010,1145,45.786
60002948,2011,1373,36.099
60002948,2012,1190,53.645
60002948,2013,1245,53.645
60002948,2014,1537,38.206
60002948,2015,1379,51.834
60002948,2016,1216,69.935
60002948,2017,1272,67.437
60002948,2018,1247,73.038
60002948,2019,1302,69.572
60002948,2020,1316,71.937
60002952,1994,95,145.213
60002952,1995,105,240.851
60002952,1996,102,380.207
60002952,1997,102,554.051
60002952,1998,112,611.306
60002952,1999,131,578.303
60002952,2000,132,588.451
60002952,2001,150,507.873
60002952,2002,181,422.586
60002952,2003,146,516.657
60002952,2004,160,496.452
60002952,2005,160,528.495
60002952,2006,139,661.012
60002952,2007,142,704.490
60002952,2008,129,806.318
60002952,2009,120,937.362
60002952,2010,120,1024.929
60002952,2011,127,1103.513
60002952,2012,120,1256.390
60002952,2013,127,1318.485
60002952,2014,121,1497.127
60002952,2015,113,1654.352
60002952,2016,102,1864.740
60002952,2017,106,1815.868
60002952,2018,110,1734.340
60002952,2019,119,1585.946
60002952,2020,130,1522.697
60002960,2007,2173,6.867
60002960,2008,2327,6.867
60002960,2009,2432,6.867
60002960,2010,2555,6.867
60002960,2011,2660,6.867
60002960,2012,2739,6.868
60002960,2013,2855,6.868
60002960,2014,2994,6.868
60002960,2015,2999,6.868
60002960,2016,3070,6.868
60002963,1994,648,8.520
60002963,1995,657,17.040
60002963,1996,826,17.040
60002963,1997,946,17.040
60002963,1998,1056,17.040
60002963,1999,959,25.135
60002963,2000,1177,16.615
60002963,2001,1207,16.615
60002963,2002,1209,16.615
60002963,2003,1257,16.615
60002963,2004,1269,18.419
60002963,2005,912,39.842
60002963,2006,919,46.691
60002963,2007,838,61.695
60002963,2008,835,68.729
60002963,2009,831,77.392
60002963,2010,969,63.213
60002963,2011,831,99.796
60002963,2012,885,98.528
60002963,2013,770,140.521
60002963,2014,898,114.584
60002963,2015,938,109.841
60002963,2016,851,135.622
60002963,2017,874,134.983
60002963,2018,1114,91.557
60002963,2019,929,127.328
60002963,2020,908,137.961
60002970,1994,858,1.942
60002970,1995,1116,2.917
60002970,1996,1319,3.892
60002970,1997,1142,15.345
60002970,1998,967,23.304
60002970,1999,1008,23.597
60002970,2000,907,31.462
60002970,2001,704,50.606
60002970,2002,727,48.507
60002970,2003,734,52.141
60002970,2004,619,74.269
60002970,2005,595,90.339
60002970,2006,599,100.753
60002970,2007,555,124.556
60002970,2008,573,128.959
60002970,2009,535,164.416
60002970,2010,593,159.424
60002970,2011,593,179.639
60002970,2012,590,206.474
60002970,2013,580,232.611
60002970,2014,560,261.015
60002970,2015,523,296.153
60002970,2016,514,323.428
60002970,2017,529,314.392
60002970,2018,508,346.517
60002970,2019,511,347.745
60002970,2020,513,365.790
60002979,2013,2622,7.073
60002979,2014,2728,7.073
60002979,2015,2425,13.887
60002979,2016,2448,13.887
60002979,2017,2543,13.887
60002979,2018,3169,6.814
60002979,2019,3200,6.814
60002980,2018,2685,13.251
60002980,2019,2397,18.416
60002980,2020,2445,18.416
60002992,1996,1095,8.520
60002992,1997,1242,8.520
60002992,1998,1382,8.520
60002992,1999,1445,8.520
60002992,2000,1485,8.520
60002992,2018,2685,13.251
60002992,2019,2803,13.251
60002992,2020,2892,13.251
60002999,1994,347,30.608
60002999,1995,362,54.766
60002999,1996,343,94.903
60002999,1997,386,113.875
60002999,1998,409,126.003
60002999,1999,447,116.863
60002999,2000,450,121.283
60002999,2001,410,145.545
60002999,2002,362,171.637
60002999,2003,307,226.952
60002999,2004,273,285.157
60002999,2005,277,302.022
60002999,2006,303,301.101
60002999,2007,325,292.262
60002999,2008,334,295.709
60002999,2009,396,262.990
60002999,2010,398,295.768
60002999,2011,412,303.715
60002999,2012,379,373.492
60002999,2013,363,438.840
60002999,2014,354,479.218
60002999,2015,382,458.498
60002999,2016,377,482.670
60002999,2017,406,454.262
60002999,2018,422,449.594
60002999,2019,441,439.516
60002999,2020,353,572.269
60003003,1994,535,15.599
60003003,1995,770,15.599
60003003,1996,536,42.071
60003003,1997,481,76.797
60003003,1998,484,96.841
60003003,1999,505,96.841
60003003,2000,468,112.909
60003003,2001,492,103.265
60003003,2002,470,109.352
60003003,2003,461,119.519
60003003,2004,455,129.536
60003003,2005,489,128.540
60003003,2006,518,128.385
60003003,2007,547,128.021
60003003,2008,448,194.220
60003003,2009,370,294.635
60003003,2010,329,391.812
60003003,2011,306,462.721
60003003,2012,305,509.037
60003003,2013,336,487.190
60003003,2014,356,477.257
60003003,2015,348,510.750
60003003,2016,388,468.661
60003003,2017,419,438.782
60003003,2018,448,422.288
60003003,2019,530,336.227
60003003,2020,670,233.337
60003013,2000,1368,11.917
60003013,2001,1374,11.917
60003013,2002,1379,11.917
60003013,2003,1412,11.917
60003013,2004,1450,11.917
60003013,2013,2622,7.073
60003013,2014,2728,7.073
60003013,2015,2425,13.887
60003013,2016,2448,13.887
60003013,2017,1913,28.029
60003013,2018,1628,42.902
60003013,2019,1444,56.012
60003013,2020,1596,49.198
60003038,2019,3583,5.165
60003038,2020,3647,5.165
60003044,1995,770,15.599
60003044,1996,935,15.599
60003044,1997,1059,15.599
60003044,1998,947,24.119
60003044,1999,987,24.119
60003044,2000,982,25.368
60003044,2001,920,30.624
60003044,2002,932,30.624
60003044,2003,1078,24.307
60003044,2004,800,47.570
60003044,2005,891,42.007
60003044,2006,819,56.995
60003044,2007,603,107.988
60003044,2008,579,127.504
60003044,2009,571,146.508
60003044,2010,514,195.115
60003044,2011,469,250.281
60003044,2012,492,266.204
60003044,2013,438,335.400
60003044,2014,399,407.727
60003044,2015,425,396.154
60003044,2016,437,402.808
60003044,2017,431,427.626
60003044,2018,427,447.445
60003044,2019,427,455.526
60003044,2020,395,506.984
60003055,2020,3002,12.556
60003059,1994,115,110.569
60003059,1995,123,209.748
60003059,1996,118,337.176
60003059,1997,121,449.862
60003059,1998,134,535.209
60003059,1999,135,561.684
60003059,2000,131,590.066
60003059,2001,123,608.863
60003059,2002,107,675.638
60003059,2003,94,797.028
60003059,2004,78,959.255
60003059,2005,67,1177.216
60003059,2006,62,1367.245
60003059,2007,60,1528.498
60003059,2008,58,1642.936
60003059,2009,58,1736.789
60003059,2010,59,1885.986
60003059,2011,57,2135.413
60003059,2012,55,2448.259
60003059,2013,47,3027.623
60003059,2014,43,3424.974
60003059,2015,45,3403.670
60003059,2016,42,3512.865
60003059,2017,41,3498.351
60003059,2018,40,3547.241
60003059,2019,39,3653.867
60003059,2020,36,4123.499
60003076,2000,1911,1.504
60003076,2001,1960,1.504
60003076,2002,2017,1.504
60003076,2003,2079,1.504
60003076,2004,2232,1.504
60003078,2006,2122,6.849
60003078,2007,1623,13.716
60003078,2008,1728,13.716
60003078,2009,1833,13.716
60003078,2010,1969,13.716
60003078,2011,2656,6.867
60003078,2013,1880,21.219
60003078,2014,1950,21.219
60003078,2015,2006,21.219
60003078,2016,1733,34.371
60003078,2017,1749,34.371
60003078,2018,1587,45.255
60003078,2019,1529,50.420
60003078,2020,1573,50.420
60003079,2016,2022,23.680
60003079,2017,2069,23.680
60003079,2018,1755,36.931
60003079,2019,1781,36.931
60003079,2020,1344,68.917
60003082,2010,2478,6.898
60003082,2011,2579,6.898
60003082,2012,2673,6.898
60003082,2013,2788,6.898
60003082,2014,2822,6.898
60003087,1995,685,16.615
60003087,1996,854,16.615
60003087,1997,974,16.615
60003087,1998,1087,16.615
60003087,1999,1074,18.557
60003087,2000,1712,4.399
60003087,2001,1754,4.399
60003087,2002,1415,11.680
60003087,2003,1442,11.680
60003087,2004,1685,9.738
60003087,2005,1820,7.281
60003087,2006,1510,14.130
60003087,2007,2312,6.849
60003087,2008,2437,6.849
60003087,2009,2540,6.849
60003087,2010,1555,23.314
60003087,2011,1908,16.465
60003087,2012,2027,16.465
60003087,2013,2105,16.465
60003087,2014,1719,30.261
60003087,2015,1459,47.093
60003087,2016,1243,66.821
60003087,2017,1276,66.821
60003087,2018,1213,78.023
60003087,2019,1259,74.557
60003087,2020,1355,67.275
60003088,1994,311,33.887
60003088,1995,198,121.656
60003088,1996,219,182.551
60003088,1997,216,253.765
60003088,1998,204,349.638
60003088,1999,176,437.120
60003088,2000,199,407.126
60003088,2001,196,404.240
60003088,2002,178,425.345
60003088,2003,196,404.704
60003088,2004,231,345.751
60003088,2005,193,435.966
60003088,2006,181,512.873
60003088,2007,207,487.395
60003088,2008,223,492.293
60003088,2009,204,581.637
60003088,2010,219,615.385
60003088,2011,236,603.522
60003088,2012,228,712.832
60003088,2013,235,739.611
60003088,2014,232,789.094
60003088,2015,222,861.512
60003088,2016,217,916.398
60003088,2017,217,959.278
60003088,2018,184,1095.023
60003088,2019,179,1115.246
60003088,2020,190,1100.087
60003122,1994,244,48.996
60003122,1995,217,112.695
60003122,1996,206,196.435
60003122,1997,208,265.930
60003122,1998,239,296.200
60003122,1999,267,274.517
60003122,2000,311,229.515
60003122,2001,363,174.216
60003122,2002,345,188.821
60003122,2003,264,285.539
60003122,2004,232,343.839
60003122,2005,207,410.283
60003122,2006,189,497.217
60003122,2007,219,469.588
60003122,2008,245,428.734
60003122,2009,283,413.488
60003122,2010,322,398.272
60003122,2011,358,380.791
60003122,2012,333,459.258
60003122,2013,359,450.146
60003122,2014,330,530.004
60003122,2015,312,590.260
60003122,2016,290,667.313
60003122,2017,290,695.632
60003122,2018,265,762.198
60003122,2019,276,733.678
60003122,2020,294,713.607
60003126,2005,1631,11.090
60003126,2006,1707,11.090
60003126,2007,1781,11.090
60003126,2008,1909,11.090
60003126,2009,2001,11.090
60003126,2015,3130,6.814
60003126,2016,3127,6.814
60003126,2017,3146,6.814
60003126,2018,3169,6.814
60003126,2019,3200,6.814
60003127,2012,2739,6.868
60003127,2013,2855,6.868
60003127,2014,2994,6.868
60003127,2015,2999,6.868
60003127,2016,3070,6.868
60003127,2019,3583,5.165
60003127,2020,1722,42.162
60003138,1994,453,17.040
60003138,1995,554,25.560
60003138,1996,682,25.560
60003138,1997,694,34.080
60003138,1998,782,34.080
60003138,1999,1109,17.040
60003138,2000,1485,8.520
60003138,2001,1528,8.520
60003138,2004,1572,11.222
60003138,2005,1599,11.222
60003138,2006,1403,18.071
60003138,2007,891,55.154
60003138,2008,842,68.324
60003138,2009,969,57.102
60003138,2010,871,81.651
60003138,2011,873,88.530
60003138,2012,1218,51.447
60003138,2013,1091,72.113
60003138,2014,1014,90.893
60003138,2015,1033,92.827
60003138,2016,1134,79.099
60003138,2017,1025,99.333
60003138,2018,1124,89.950
60003138,2019,1248,76.335
60003138,2020,1508,54.863
60003144,2006,1748,10.542
60003144,2007,1823,10.542
60003144,2008,1365,24.610
60003144,2009,1436,24.610
60003144,2010,1514,24.610
60003144,2011,2045,14.068
60003144,2012,2139,14.068
60003146,2004,1800,7.197
60003146,2005,1853,7.197
60003146,2006,1974,7.197
60003146,2007,2038,7.197
60003146,2008,2172,7.197
60003146,2013,1952,19.690
60003146,2014,2040,19.690
60003146,2015,1823,28.382
60003146,2016,1823,31.680
60003146,2017,1609,40.958
60003146,2018,1933,29.235
60003146,2019,1382,61.904
60003146,2020,1242,80.807
60003161,2010,2478,6.898
60003161,2011,2579,6.898
60003161,2012,2673,6.898
60003161,2013,2788,6.898
60003161,2014,2822,6.898
60003161,2017,2495,14.142
60003161,2018,2574,14.142
60003161,2019,2623,14.142
60003161,2020,2747,14.142
60003164,2001,1457,9.874
60003164,2002,982,27.269
60003164,2003,856,38.653
60003164,2004,813,45.850
60003164,2005,851,45.850
60003164,2006,1040,35.976
60003164,2007,1451,18.581
60003164,2008,1162,35.333
60003164,2009,966,57.371
60003164,2010,884,77.750
60003164,2011,892,84.614
60003164,2012,947,84.614
60003164,2013,1210,56.478
60003164,2014,1803,27.243
60003164,2015,3055,6.864
60003164,2019,2655,14.047
60003164,2020,2772,14.047
60003172,1998,1835,1.193
60003172,1999,1903,1.193
60003172,2000,1963,1.193
60003172,2001,2022,1.193
60003172,2002,2091,1.193
60003172,2007,1887,10.072
60003172,2008,2016,10.072
60003172,2009,2099,10.072
60003172,2010,2185,10.072
60003172,2011,1529,27.670
60003172,2012,1958,17.598
60003172,2013,1599,32.804
60003172,2014,1669,32.804
60003172,2015,1729,32.804
60003172,2016,2399,15.206
60003172,2017,2457,15.206
60003172,2018,2167,21.946
60003172,2019,2217,21.946
60003172,2020,2242,23.424
60003181,1998,1056,17.040
60003181,1999,944,25.560
60003181,2000,978,25.560
60003181,2001,882,32.749
60003181,2002,803,40.030
60003181,2003,876,37.248
60003181,2004,931,35.925
60003181,2005,880,42.865
60003181,2006,1041,35.676
60003181,2007,918,52.473
60003181,2008,1122,38.215
60003181,2009,1179,38.043
60003181,2010,1073,51.797
60003181,2011,1148,51.797
60003181,2012,1364,41.455
60003181,2013,1315,48.528
60003181,2014,1367,48.401
60003181,2015,1349,54.190
60003181,2016,1197,72.579
60003181,2017,1298,64.935
60003181,2018,1400,57.862
60003181,2019,1443,56.129
60003181,2020,1888,34.657
60003185,2004,1269,18.419
60003185,2005,1151,25.359
60003185,2006,1096,32.208
60003185,2007,855,59.491
60003185,2008,588,124.803
60003185,2009,554,156.125
60003185,2010,568,169.564
60003185,2011,468,250.849
60003185,2012,526,241.112
60003185,2013,660,188.210
60003185,2014,792,145.367
60003185,2015,877,124.988
60003185,2016,1208,70.920
60003185,2017,1174,77.742
60003185,2018,1088,94.928
60003185,2019,1033,107.242
60003185,2020,1036,112.253
60003194,1996,1265,4.790
60003194,1997,1428,4.790
60003194,1998,1566,5.763
60003194,1999,1620,5.763
60003194,2000,1091,20.314
60003194,2001,1151,18.270
60003194,2002,1013,25.551
60003194,2003,1054,25.430
60003194,2004,1083,25.430
60003194,2005,1668,10.879
60003194,2006,1901,8.133
60003194,2007,2761,0.852
60003194,2008,2691,2.049
60003194,2009,2781,2.049
60003194,2010,2903,2.049
